Student_ID,Age,Gender,Degree,Branch,CGPA,Internships,Projects,Coding_Skills,Communication_Skills,Aptitude_Test_Score,Soft_Skills_Rating,Certifications,Backlogs,Placement_Status,Placed,Avg_Skill_Score,Experience_Score
33717,20,Male,BCA,Civil,7.49,1,4,5,6,95,6,2,2,Not Placed,0,5.666666666666667,8
1916,19,Female,B.Tech,ECE,6.23,2,3,5,6,54,7,1,2,Not Placed,0,6.0,8
28717,23,Male,B.Sc,ME,7.14,2,4,6,6,72,6,2,0,Placed,1,6.0,10
26567,22,Female,MCA,IT,6.97,0,5,10,5,67,5,3,1,Placed,1,6.666666666666667,8
23893,20,Female,B.Sc,ECE,7.7,1,4,6,5,64,5,2,1,Placed,1,5.333333333333333,8
36582,19,Female,MCA,IT,7.13,2,5,8,9,85,5,3,0,Placed,1,7.333333333333333,12
34738,23,Female,BCA,Civil,5.26,1,3,6,6,59,5,2,1,Not Placed,0,5.666666666666667,7
26933,19,Male,B.Sc,ECE,8.35,2,5,9,5,80,7,3,0,Placed,1,7.0,12
17500,24,Female,B.Sc,ECE,7.39,1,4,7,6,70,5,2,1,Placed,1,6.0,8
14775,22,Male,BCA,ECE,8.13,1,4,6,4,91,7,2,0,Not Placed,0,5.666666666666667,8
32438,24,Male,B.Tech,ME,5.57,0,2,3,5,50,5,1,2,Not Placed,0,4.333333333333333,3
13295,20,Male,BCA,ME,4.5,0,1,1,7,35,6,0,2,Not Placed,0,4.666666666666667,1
22051,19,Female,MCA,CSE,8.82,3,6,10,2,94,6,3,0,Not Placed,0,6.0,15
37590,23,Male,BCA,IT,6.94,1,4,7,5,46,4,2,0,Not Placed,0,5.333333333333333,8
13784,19,Male,MCA,ECE,6.5,1,4,6,4,55,5,2,0,Not Placed,0,5.0,8
23825,21,Female,B.Tech,Civil,6.22,1,4,7,6,63,6,2,2,Not Placed,0,6.333333333333333,8
6401,23,Male,B.Tech,CSE,5.03,2,3,5,4,35,5,1,3,Not Placed,0,4.666666666666667,8
10,22,Male,B.Sc,ECE,7.3,1,4,7,4,77,4,2,2,Not Placed,0,5.0,8
18081,22,Female,MCA,ECE,5.43,0,3,4,6,64,6,1,1,Not Placed,0,5.333333333333333,4
12807,22,Female,B.Sc,CSE,5.37,0,3,4,7,73,5,1,1,Not Placed,0,5.333333333333333,4
46308,18,Female,MCA,ME,5.36,1,2,1,6,37,5,0,1,Not Placed,0,4.0,4
46528,20,Female,MCA,CSE,6.7,1,3,4,6,49,5,1,0,Not Placed,0,5.0,6
36967,22,Female,B.Tech,ECE,6.31,0,3,4,3,60,5,1,1,Not Placed,0,4.0,4
3245,20,Female,B.Tech,Civil,8.61,1,5,7,8,94,5,2,0,Placed,1,6.666666666666667,9
22487,18,Female,MCA,ECE,6.0,0,3,5,8,64,6,2,2,Not Placed,0,6.333333333333333,5
47808,22,Male,MCA,IT,7.53,0,4,5,4,68,7,2,1,Not Placed,0,5.333333333333333,6
8334,22,Female,MCA,ME,8.4,0,4,5,5,83,5,2,0,Placed,1,5.0,6
3834,21,Female,MCA,IT,5.47,2,4,7,4,40,5,2,1,Not Placed,0,5.333333333333333,10
14903,23,Male,B.Sc,CSE,6.47,0,5,9,5,63,5,3,3,Not Placed,0,6.333333333333333,8
22492,23,Female,B.Tech,ECE,7.81,2,4,7,5,85,4,2,2,Not Placed,0,5.333333333333333,10
4760,18,Female,MCA,CSE,6.87,0,4,8,6,80,6,3,1,Placed,1,6.666666666666667,7
35009,19,Male,B.Sc,ME,6.68,2,4,6,5,73,5,2,1,Placed,1,5.333333333333333,10
44178,24,Female,BCA,CSE,7.22,3,4,7,6,69,6,2,0,Placed,1,6.333333333333333,12
26635,21,Female,BCA,ME,6.92,1,4,6,4,63,6,2,0,Not Placed,0,5.333333333333333,8
49328,22,Male,BCA,Civil,8.38,2,5,7,6,83,7,2,0,Placed,1,6.666666666666667,11
27058,21,Male,BCA,Civil,7.25,1,4,6,8,76,5,2,0,Placed,1,6.333333333333333,8
3820,20,Male,BCA,IT,9.44,1,6,10,8,83,7,3,0,Placed,1,8.333333333333334,11
25904,18,Male,MCA,IT,7.6,0,4,6,6,70,6,2,1,Placed,1,6.0,6
30413,18,Male,B.Tech,CSE,9.52,1,6,9,6,99,6,3,0,Placed,1,7.0,11
43590,19,Female,MCA,CSE,7.36,1,4,7,6,80,6,2,0,Placed,1,6.333333333333333,8
32086,18,Female,B.Tech,ECE,8.37,1,5,9,4,80,6,3,0,Not Placed,0,6.333333333333333,10
25947,20,Male,BCA,ECE,5.64,1,3,6,8,57,5,2,1,Not Placed,0,6.333333333333333,7
9559,19,Male,B.Tech,IT,8.52,2,6,10,4,81,5,3,0,Not Placed,0,6.333333333333333,13
25338,24,Female,B.Sc,IT,6.55,1,4,6,6,72,3,2,0,Placed,1,5.0,8
37922,20,Male,B.Tech,CSE,6.87,0,3,5,5,67,5,2,0,Placed,1,5.0,5
47866,20,Female,MCA,ME,5.87,0,3,4,7,72,8,1,1,Not Placed,0,6.333333333333333,4
21772,20,Male,MCA,Civil,6.95,0,2,2,7,76,5,1,1,Not Placed,0,4.666666666666667,3
48937,22,Female,MCA,Civil,8.89,0,4,6,6,71,6,2,1,Placed,1,6.0,6
3010,24,Female,B.Tech,ECE,5.75,1,3,6,6,48,4,2,2,Not Placed,0,5.333333333333333,7
7650,21,Female,BCA,ECE,7.43,2,4,7,5,60,3,2,2,Not Placed,0,5.0,10
37555,20,Female,MCA,ME,7.0,2,4,5,3,74,5,2,0,Not Placed,0,4.333333333333333,10
13696,20,Female,BCA,CSE,5.45,1,3,6,4,49,8,2,1,Not Placed,0,6.0,7
33113,22,Male,B.Sc,ME,7.71,0,4,6,6,76,7,2,0,Placed,1,6.333333333333333,6
37902,18,Female,BCA,IT,7.03,2,4,7,5,69,6,2,0,Placed,1,6.0,10
45177,19,Female,MCA,IT,8.2,0,4,6,5,94,5,2,0,Placed,1,5.333333333333333,6
20213,22,Female,BCA,Civil,7.45,0,4,6,2,53,8,2,1,Not Placed,0,5.333333333333333,6
17739,22,Male,MCA,CSE,7.48,0,4,6,5,78,4,2,2,Not Placed,0,5.0,6
35633,21,Female,B.Sc,ME,6.88,0,3,4,8,73,5,1,0,Not Placed,0,5.666666666666667,4
36708,19,Male,MCA,CSE,8.08,2,5,9,4,85,4,3,0,Not Placed,0,5.666666666666667,12
16189,20,Male,BCA,IT,6.59,1,3,4,7,70,6,1,0,Not Placed,0,5.666666666666667,6
2558,18,Female,MCA,ECE,6.55,0,3,5,6,56,5,1,1,Placed,1,5.333333333333333,4
12588,19,Female,B.Sc,Civil,4.83,0,1,1,7,45,4,0,3,Not Placed,0,4.0,1
43333,20,Female,B.Tech,CSE,7.41,1,4,5,5,72,5,2,2,Not Placed,0,5.0,8
1576,24,Male,B.Sc,ECE,7.49,2,4,5,5,76,4,2,0,Placed,1,4.666666666666667,10
24869,18,Male,BCA,ECE,7.88,2,4,7,6,76,5,2,0,Placed,1,6.0,10
43698,19,Male,B.Tech,Civil,6.59,0,3,4,4,66,5,1,1,Not Placed,0,4.333333333333333,4
36200,19,Female,B.Sc,CSE,6.38,1,4,7,8,53,5,2,3,Not Placed,0,6.666666666666667,8
22681,18,Male,MCA,CSE,6.08,0,3,4,5,57,6,1,1,Not Placed,0,5.0,4
11314,18,Male,MCA,ECE,6.55,0,2,2,3,67,4,1,1,Not Placed,0,3.0,3
5019,21,Male,B.Tech,IT,6.99,0,4,8,9,71,6,2,1,Placed,1,7.666666666666667,6
30880,19,Male,B.Sc,CSE,5.99,2,4,7,5,86,5,2,3,Not Placed,0,5.666666666666667,10
30547,21,Female,B.Tech,IT,5.67,1,4,7,6,59,5,2,2,Not Placed,0,6.0,8
38646,18,Female,BCA,ECE,8.44,0,4,5,2,94,6,2,0,Not Placed,0,4.333333333333333,6
31606,24,Female,MCA,Civil,9.11,0,5,6,6,92,6,2,0,Placed,1,6.0,7
15656,20,Female,B.Tech,IT,7.22,3,4,7,3,77,4,2,0,Not Placed,0,4.666666666666667,12
12115,19,Male,B.Sc,Civil,8.31,0,3,3,8,93,5,1,1,Not Placed,0,5.333333333333333,4
41168,24,Female,B.Tech,Civil,7.54,1,4,5,7,75,5,2,1,Placed,1,5.666666666666667,8
13688,21,Female,B.Tech,CSE,7.32,2,5,8,4,62,6,2,0,Not Placed,0,6.0,11
13272,18,Female,B.Tech,ECE,7.18,0,4,6,4,77,5,2,2,Not Placed,0,5.0,6
8900,20,Female,B.Tech,IT,6.86,0,4,6,6,69,5,2,0,Placed,1,5.666666666666667,6
29112,19,Male,BCA,IT,7.88,2,5,10,2,73,5,3,0,Not Placed,0,5.666666666666667,12
43107,24,Female,B.Sc,ECE,6.24,0,4,6,7,69,5,2,3,Not Placed,0,6.0,6
30439,23,Female,B.Sc,ECE,7.27,1,3,4,8,75,5,1,2,Not Placed,0,5.666666666666667,6
31908,21,Male,B.Tech,ME,8.3,0,4,4,5,96,6,2,0,Not Placed,0,5.0,6
35675,22,Female,B.Tech,CSE,6.44,1,4,8,6,65,7,2,2,Not Placed,0,7.0,8
26894,23,Male,B.Sc,IT,7.05,1,5,8,5,78,4,2,0,Placed,1,5.666666666666667,9
23073,22,Female,B.Tech,ME,8.01,1,5,7,9,85,7,2,0,Placed,1,7.666666666666667,9
16053,18,Male,B.Tech,ECE,9.26,2,5,8,4,100,6,3,0,Not Placed,0,6.0,12
40146,24,Female,BCA,ECE,7.38,2,4,7,8,77,6,2,0,Placed,1,7.0,10
4776,18,Male,B.Sc,CSE,6.91,0,4,7,4,62,5,2,0,Not Placed,0,5.333333333333333,6
3822,19,Female,BCA,CSE,6.04,1,3,5,2,68,6,2,1,Not Placed,0,4.333333333333333,7
49608,23,Male,B.Sc,ECE,5.51,0,3,5,8,63,3,2,3,Not Placed,0,5.333333333333333,5
28345,20,Male,BCA,ME,5.63,1,2,3,8,64,6,1,1,Not Placed,0,5.666666666666667,5
34520,23,Female,B.Sc,ECE,6.39,1,3,5,5,63,7,2,2,Not Placed,0,5.666666666666667,7
47356,22,Female,MCA,ECE,5.35,0,3,5,4,35,6,1,3,Not Placed,0,5.0,4
47733,18,Male,B.Sc,IT,6.92,2,4,8,6,59,7,2,1,Placed,1,7.0,10
2497,24,Male,B.Sc,ME,7.09,0,4,6,4,61,6,2,1,Not Placed,0,5.333333333333333,6
34811,24,Male,B.Sc,IT,5.73,0,3,4,9,56,5,1,1,Not Placed,0,6.0,4
3260,21,Female,MCA,Civil,7.14,1,4,5,6,70,6,2,0,Placed,1,5.666666666666667,8
8658,18,Male,MCA,IT,5.83,1,2,3,2,54,7,1,1,Not Placed,0,4.0,5
21684,23,Female,MCA,ECE,7.51,1,5,9,5,76,5,3,0,Placed,1,6.333333333333333,10
36819,18,Female,B.Sc,ECE,6.09,0,3,5,6,61,5,2,1,Not Placed,0,5.333333333333333,5
12637,24,Female,MCA,IT,7.68,0,4,6,4,88,3,2,2,Not Placed,0,4.333333333333333,6
25218,19,Male,MCA,Civil,7.78,0,3,4,6,68,5,1,0,Not Placed,0,5.0,4
41324,22,Female,B.Sc,CSE,6.78,1,4,7,6,60,6,2,1,Placed,1,6.333333333333333,8
1070,23,Male,B.Sc,ME,7.54,1,5,9,6,87,6,3,0,Placed,1,7.0,10
26219,18,Male,BCA,ME,5.34,1,3,5,6,63,6,2,3,Not Placed,0,5.666666666666667,7
13759,23,Female,MCA,CSE,6.1,0,3,5,4,54,4,1,1,Not Placed,0,4.333333333333333,4
16330,18,Male,MCA,CSE,8.21,1,5,8,4,82,2,3,0,Not Placed,0,4.666666666666667,10
7231,18,Male,B.Sc,ME,7.6,0,3,4,7,81,5,2,1,Not Placed,0,5.333333333333333,5
11501,24,Male,BCA,ME,6.73,2,4,6,3,62,4,2,0,Not Placed,0,4.333333333333333,10
22062,20,Male,BCA,Civil,6.88,0,3,4,10,67,5,1,0,Not Placed,0,6.333333333333333,4
32063,21,Male,B.Sc,IT,6.9,0,5,9,3,79,4,3,1,Not Placed,0,5.333333333333333,8
33946,21,Male,B.Sc,CSE,6.97,0,4,6,6,67,6,2,0,Placed,1,6.0,6
9252,19,Male,B.Sc,ECE,6.19,0,3,5,3,66,6,2,1,Not Placed,0,4.666666666666667,5
36810,24,Female,B.Sc,CSE,7.98,2,5,8,9,82,4,3,1,Placed,1,7.0,12
30209,23,Male,BCA,CSE,6.71,2,4,6,4,54,5,2,0,Not Placed,0,5.0,10
38318,24,Female,B.Sc,IT,7.95,1,5,8,6,77,4,2,0,Placed,1,6.0,9
30096,18,Male,BCA,IT,5.14,0,3,6,5,54,5,2,3,Not Placed,0,5.333333333333333,5
8359,21,Female,MCA,Civil,8.47,0,3,2,4,81,5,1,0,Not Placed,0,3.6666666666666665,4
39558,21,Female,MCA,Civil,8.26,2,4,5,6,86,6,2,0,Placed,1,5.666666666666667,10
24542,22,Female,B.Sc,ME,7.43,0,3,4,6,71,4,1,2,Not Placed,0,4.666666666666667,4
41276,19,Female,BCA,Civil,5.53,1,2,3,4,51,4,1,1,Not Placed,0,3.6666666666666665,5
29253,19,Female,MCA,IT,8.4,2,6,10,7,77,6,3,0,Placed,1,7.666666666666667,13
7041,19,Male,MCA,CSE,5.88,1,3,6,5,63,3,2,2,Not Placed,0,4.666666666666667,7
6157,19,Female,B.Sc,IT,6.58,0,4,7,6,64,4,2,1,Placed,1,5.666666666666667,6
19445,20,Male,BCA,ME,8.23,3,5,7,3,85,5,2,0,Not Placed,0,5.0,13
11730,21,Male,BCA,IT,7.43,1,4,6,7,75,5,2,2,Not Placed,0,6.0,8
16299,19,Male,B.Sc,ECE,8.23,0,4,4,6,72,6,1,0,Not Placed,0,5.333333333333333,5
11336,19,Male,B.Tech,Civil,7.75,1,3,4,4,63,6,1,0,Not Placed,0,4.666666666666667,6
34647,18,Male,B.Sc,CSE,7.85,1,4,7,8,84,7,2,1,Placed,1,7.333333333333333,8
12204,19,Female,B.Tech,CSE,7.32,2,5,8,5,78,5,2,0,Placed,1,6.0,11
9815,20,Female,BCA,ECE,7.02,1,5,8,5,67,5,2,0,Placed,1,6.0,9
38333,22,Female,B.Sc,CSE,7.36,2,5,9,8,84,5,3,1,Placed,1,7.333333333333333,12
15662,21,Male,MCA,ECE,7.12,0,4,5,5,68,4,2,0,Placed,1,4.666666666666667,6
15429,22,Female,B.Sc,IT,6.28,1,3,4,7,57,6,1,1,Not Placed,0,5.666666666666667,6
33409,23,Male,BCA,CSE,7.66,0,3,4,8,86,5,2,0,Not Placed,0,5.666666666666667,5
1086,19,Male,B.Sc,IT,7.87,1,4,6,4,61,5,2,2,Not Placed,0,5.0,8
23047,21,Male,BCA,ME,6.44,0,4,6,6,72,6,2,3,Not Placed,0,6.0,6
31265,19,Male,B.Tech,Civil,7.77,1,4,6,6,73,6,2,2,Not Placed,0,6.0,8
35925,19,Male,B.Sc,Civil,8.14,1,4,5,5,100,5,2,0,Placed,1,5.0,8
15322,24,Female,B.Sc,CSE,8.42,3,5,9,6,78,6,3,1,Placed,1,7.0,14
9447,20,Male,MCA,CSE,7.82,1,5,8,7,98,7,3,1,Placed,1,7.333333333333333,10
36647,20,Male,MCA,CSE,5.11,2,4,7,5,46,6,2,3,Not Placed,0,6.0,10
20600,24,Female,B.Sc,CSE,7.38,2,5,10,2,60,6,3,2,Not Placed,0,6.0,12
27949,20,Male,BCA,Civil,7.51,0,4,5,5,72,7,2,1,Placed,1,5.666666666666667,6
8694,23,Male,B.Tech,ME,6.96,0,4,6,7,52,5,2,0,Not Placed,0,6.0,6
3323,19,Female,B.Tech,ME,6.01,1,4,6,5,51,5,2,2,Not Placed,0,5.333333333333333,8
28070,19,Female,MCA,Civil,9.11,1,5,8,4,100,6,3,0,Not Placed,0,6.0,10
2874,23,Female,B.Sc,ECE,7.48,0,4,6,6,92,7,2,0,Placed,1,6.333333333333333,6
13005,18,Male,B.Tech,CSE,7.21,2,4,7,4,91,3,2,0,Not Placed,0,4.666666666666667,10
31020,24,Male,B.Sc,ECE,7.38,0,4,6,7,76,6,2,1,Placed,1,6.333333333333333,6
41972,20,Female,B.Sc,ECE,7.59,2,4,5,4,70,6,2,1,Not Placed,0,5.0,10
49761,20,Female,B.Sc,IT,5.51,0,3,4,6,60,5,1,3,Not Placed,0,5.0,4
8417,18,Female,B.Sc,CSE,5.68,0,4,7,2,56,6,2,1,Not Placed,0,5.0,6
13735,19,Female,MCA,ME,6.99,1,4,6,8,61,6,2,2,Not Placed,0,6.666666666666667,8
44711,21,Female,MCA,IT,6.93,1,4,7,7,72,6,2,2,Not Placed,0,6.666666666666667,8
4294,19,Female,B.Tech,Civil,4.86,1,2,2,5,64,4,1,1,Not Placed,0,3.6666666666666665,5
49226,23,Male,BCA,Civil,6.37,0,4,6,5,60,5,2,3,Not Placed,0,5.333333333333333,6
41827,24,Male,BCA,ECE,7.34,2,4,5,3,90,5,2,0,Not Placed,0,4.333333333333333,10
47042,22,Male,B.Tech,ME,4.5,0,1,1,5,63,6,1,2,Not Placed,0,4.0,2
38787,18,Female,B.Tech,Civil,7.06,1,4,5,8,79,5,2,0,Placed,1,6.0,8
843,20,Female,B.Sc,IT,5.52,0,3,5,3,71,6,2,1,Not Placed,0,4.666666666666667,5
39848,18,Male,MCA,ECE,6.81,0,3,3,4,70,5,1,0,Not Placed,0,4.0,4
7766,18,Female,BCA,CSE,6.74,1,4,6,4,67,5,2,0,Not Placed,0,5.0,8
31627,23,Male,B.Tech,ME,6.63,0,3,5,7,74,5,2,2,Not Placed,0,5.666666666666667,5
41227,23,Female,B.Tech,CSE,7.16,1,5,8,4,76,6,2,0,Not Placed,0,6.0,9
49508,23,Female,B.Sc,ME,5.65,0,3,4,3,66,5,1,1,Not Placed,0,4.0,4
16181,22,Male,MCA,CSE,6.78,0,5,9,7,67,5,3,0,Placed,1,7.0,8
26384,23,Male,B.Tech,ECE,6.9,1,3,4,6,64,7,1,0,Not Placed,0,5.666666666666667,6
35545,20,Male,B.Tech,IT,5.58,2,4,8,7,74,6,2,2,Not Placed,0,7.0,10
19939,24,Male,BCA,ME,7.0,1,4,7,7,80,5,2,1,Placed,1,6.333333333333333,8
46883,23,Female,BCA,ME,7.2,1,4,5,5,61,7,2,0,Placed,1,5.666666666666667,8
6059,24,Male,MCA,ECE,6.0,0,3,3,4,52,5,1,3,Not Placed,0,4.0,4
20960,21,Female,B.Tech,IT,7.42,1,5,8,6,76,6,2,0,Placed,1,6.666666666666667,9
34233,22,Male,MCA,IT,7.38,0,4,6,6,75,5,2,0,Placed,1,5.666666666666667,6
20175,22,Female,B.Tech,ME,7.62,3,4,7,5,46,6,2,2,Not Placed,0,6.0,12
31643,19,Female,BCA,CSE,4.75,1,2,4,6,41,5,1,2,Not Placed,0,5.0,5
44009,20,Male,MCA,ME,6.39,0,3,3,5,70,3,1,2,Not Placed,0,3.6666666666666665,4
21998,18,Female,MCA,ME,8.16,0,4,5,6,98,6,2,0,Placed,1,5.666666666666667,6
15624,19,Female,MCA,ME,6.26,1,4,6,4,53,4,2,1,Not Placed,0,4.666666666666667,8
35449,18,Male,B.Sc,CSE,6.88,1,5,9,3,73,2,3,2,Not Placed,0,4.666666666666667,10
8451,18,Male,MCA,IT,6.8,1,3,3,8,74,7,1,0,Not Placed,0,6.0,6
42370,20,Male,BCA,CSE,6.62,1,3,5,6,64,6,2,0,Placed,1,5.666666666666667,7
25875,21,Female,B.Sc,IT,7.24,1,4,7,5,75,6,2,2,Not Placed,0,6.0,8
42707,22,Male,MCA,IT,6.32,1,4,6,6,60,6,2,2,Not Placed,0,6.0,8
44724,22,Female,B.Sc,ME,7.32,0,3,2,4,80,5,1,0,Not Placed,0,3.6666666666666665,4
28366,23,Male,MCA,Civil,5.95,0,2,3,8,43,3,1,2,Not Placed,0,4.666666666666667,3
39788,18,Male,B.Tech,Civil,7.98,0,3,4,5,82,4,2,2,Not Placed,0,4.333333333333333,5
12723,23,Male,BCA,CSE,7.16,0,4,5,7,82,3,2,0,Placed,1,5.0,6
21585,22,Male,B.Tech,Civil,7.28,0,3,2,3,84,10,1,0,Not Placed,0,5.0,4
8666,20,Female,B.Tech,CSE,7.57,1,4,7,4,69,2,2,0,Not Placed,0,4.333333333333333,8
24148,24,Female,B.Sc,Civil,7.36,2,4,5,8,63,5,2,0,Placed,1,6.0,10
3772,21,Male,BCA,CSE,7.21,1,5,9,7,77,4,3,2,Not Placed,0,6.666666666666667,10
29581,23,Male,B.Tech,ECE,9.37,2,6,9,9,78,6,3,0,Placed,1,8.0,13
26974,19,Male,MCA,IT,4.79,0,3,5,3,58,5,1,2,Not Placed,0,4.333333333333333,4
15795,22,Male,BCA,ME,6.17,1,3,5,5,65,4,2,1,Not Placed,0,4.666666666666667,7
10553,18,Male,B.Tech,Civil,8.61,2,5,7,6,79,6,2,0,Placed,1,6.333333333333333,11
4131,21,Male,B.Sc,ECE,6.64,0,3,4,5,64,4,1,0,Not Placed,0,4.333333333333333,4
27716,23,Male,B.Sc,IT,6.32,0,4,6,6,76,7,2,1,Not Placed,0,6.333333333333333,6
5606,24,Female,MCA,CSE,6.26,1,3,5,7,64,7,2,2,Not Placed,0,6.333333333333333,7
19240,24,Male,BCA,Civil,6.5,1,3,5,5,64,6,2,0,Placed,1,5.333333333333333,7
40202,23,Male,B.Sc,IT,7.15,0,3,4,7,65,7,1,0,Not Placed,0,6.0,4
23111,19,Female,B.Tech,ME,6.79,0,4,6,4,56,6,2,0,Not Placed,0,5.333333333333333,6
14491,20,Female,B.Tech,IT,7.25,2,5,8,5,78,5,2,0,Placed,1,6.0,11
41949,24,Female,BCA,CSE,6.49,1,5,9,5,70,5,3,3,Not Placed,0,6.333333333333333,10
2648,24,Male,B.Sc,ECE,7.83,0,4,6,8,77,5,2,0,Placed,1,6.333333333333333,6
34583,23,Male,MCA,ECE,6.14,1,4,6,2,63,4,2,2,Not Placed,0,4.0,8
35494,23,Female,B.Tech,Civil,5.8,0,3,5,8,62,4,2,1,Not Placed,0,5.666666666666667,5
11572,19,Male,BCA,ME,7.3,0,2,1,3,80,6,1,0,Not Placed,0,3.3333333333333335,3
23620,21,Female,MCA,CSE,6.1,1,4,6,7,56,6,2,2,Not Placed,0,6.333333333333333,8
41568,24,Male,B.Tech,Civil,6.21,0,3,3,5,56,7,1,2,Not Placed,0,5.0,4
35447,18,Male,B.Sc,ECE,6.72,0,3,5,4,74,7,2,0,Not Placed,0,5.333333333333333,5
36877,19,Male,B.Sc,Civil,7.33,0,4,5,7,60,6,2,0,Placed,1,6.0,6
22946,20,Male,MCA,CSE,5.21,0,4,7,6,57,5,2,3,Not Placed,0,6.0,6
20136,20,Female,MCA,ECE,5.49,0,2,3,7,63,6,1,1,Not Placed,0,5.333333333333333,3
4116,21,Female,BCA,ECE,6.69,0,3,5,8,76,6,2,0,Placed,1,6.333333333333333,5
46457,24,Male,MCA,IT,6.14,0,3,5,5,67,5,2,1,Not Placed,0,5.0,5
21790,23,Female,B.Tech,ECE,9.17,1,6,9,5,90,5,3,0,Placed,1,6.333333333333333,11
173,22,Female,MCA,ME,7.46,1,4,6,7,98,5,2,1,Placed,1,6.0,8
43235,22,Female,B.Tech,CSE,8.28,1,5,8,3,86,6,3,1,Not Placed,0,5.666666666666667,10
10084,21,Female,MCA,CSE,7.5,1,5,9,4,74,6,3,2,Not Placed,0,6.333333333333333,10
19455,21,Male,MCA,ME,7.04,2,4,7,5,64,6,2,0,Placed,1,6.0,10
7295,19,Male,B.Tech,ME,8.54,1,4,5,5,72,7,2,0,Placed,1,5.666666666666667,8
6727,20,Female,BCA,ECE,7.82,1,4,5,5,82,4,2,0,Placed,1,4.666666666666667,8
23719,19,Male,BCA,CSE,5.02,1,4,7,5,60,7,2,2,Not Placed,0,6.333333333333333,8
47359,20,Male,B.Tech,CSE,7.36,1,4,5,5,99,6,2,1,Placed,1,5.333333333333333,8
8935,22,Female,BCA,CSE,6.94,1,4,6,7,79,6,2,2,Not Placed,0,6.333333333333333,8
33475,24,Female,B.Tech,ME,5.88,0,3,4,4,68,5,1,3,Not Placed,0,4.333333333333333,4
31313,21,Female,BCA,CSE,7.67,2,4,7,7,82,4,2,0,Placed,1,6.0,10
6536,22,Female,B.Tech,CSE,9.32,1,6,9,6,74,6,3,0,Placed,1,7.0,11
42887,21,Female,BCA,Civil,6.99,0,4,7,6,56,6,2,0,Placed,1,6.333333333333333,6
25369,18,Male,MCA,Civil,4.6,1,1,1,7,46,6,0,1,Not Placed,0,4.666666666666667,3
48783,21,Female,B.Tech,CSE,6.1,0,4,6,6,52,6,2,1,Not Placed,0,6.0,6
13616,22,Female,B.Sc,IT,8.8,2,5,9,5,95,6,3,0,Placed,1,6.666666666666667,12
25475,20,Female,MCA,Civil,6.7,0,4,7,4,62,6,2,1,Not Placed,0,5.666666666666667,6
46782,21,Female,BCA,IT,7.75,2,5,10,6,75,6,3,0,Placed,1,7.333333333333333,12
6206,21,Female,B.Sc,IT,6.45,0,4,8,4,47,5,2,3,Not Placed,0,5.666666666666667,6
7915,24,Female,MCA,CSE,7.54,1,4,7,8,84,4,2,0,Placed,1,6.333333333333333,8
24533,23,Male,B.Sc,ME,8.5,2,5,9,5,96,6,3,0,Placed,1,6.666666666666667,12
47574,19,Female,B.Tech,ME,7.23,2,4,7,6,71,7,2,0,Placed,1,6.666666666666667,10
46182,24,Male,BCA,IT,6.86,0,3,3,6,80,6,1,0,Not Placed,0,5.0,4
70,23,Male,B.Tech,ME,6.73,0,3,4,6,66,6,1,0,Not Placed,0,5.333333333333333,4
21605,22,Male,B.Sc,ECE,6.72,2,3,5,7,65,7,2,0,Placed,1,6.333333333333333,9
1003,19,Female,MCA,Civil,5.87,1,2,1,9,43,5,0,1,Not Placed,0,5.0,4
39878,23,Male,B.Tech,ME,7.51,2,4,5,7,88,5,2,2,Not Placed,0,5.666666666666667,10
19369,18,Female,MCA,ME,8.5,2,5,7,6,100,6,3,0,Placed,1,6.333333333333333,12
24432,18,Female,MCA,ME,5.71,0,3,4,6,52,6,1,2,Not Placed,0,5.333333333333333,4
4743,24,Female,B.Tech,ME,6.68,0,4,7,4,80,6,2,0,Not Placed,0,5.666666666666667,6
12405,23,Female,B.Tech,CSE,7.49,1,4,7,5,74,5,2,0,Placed,1,5.666666666666667,8
1630,22,Male,BCA,IT,6.87,0,3,5,6,62,6,2,0,Placed,1,5.666666666666667,5
29505,19,Female,B.Tech,Civil,7.22,2,4,7,8,75,5,2,0,Placed,1,6.666666666666667,10
40618,24,Female,MCA,Civil,5.93,1,2,2,5,72,5,1,3,Not Placed,0,4.0,5
18541,24,Male,B.Tech,ECE,6.87,0,4,8,8,57,6,2,0,Placed,1,7.333333333333333,6
40349,21,Male,MCA,ECE,5.42,0,3,4,7,53,6,1,2,Not Placed,0,5.666666666666667,4
18421,23,Male,B.Tech,ME,6.77,1,3,5,8,60,6,2,1,Placed,1,6.333333333333333,7
35954,19,Female,MCA,ECE,5.96,0,3,4,4,44,6,1,2,Not Placed,0,4.666666666666667,4
14957,20,Female,MCA,CSE,7.03,1,5,8,6,86,5,3,0,Placed,1,6.333333333333333,10
13902,22,Male,MCA,Civil,6.6,1,4,7,6,70,5,2,0,Placed,1,6.0,8
8723,24,Female,MCA,IT,5.88,0,2,3,6,67,3,1,3,Not Placed,0,4.0,3
10997,20,Female,BCA,ECE,6.53,0,3,3,6,72,3,1,2,Not Placed,0,4.0,4
49798,24,Male,B.Tech,ECE,5.43,0,3,4,6,45,8,1,2,Not Placed,0,6.0,4
12289,23,Female,BCA,ECE,6.39,0,3,4,5,59,6,1,3,Not Placed,0,5.0,4
21033,18,Female,B.Tech,ME,7.43,1,3,4,6,80,6,2,1,Not Placed,0,5.333333333333333,7
